price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,link,floor_needs_review,price_per_m2
275133273.0,1.0,ЦАО,293.8,201.7,76,85,2015,True,True,,4,https://www.cian.ru/sale/flat/291360013/,False,936464.5098706603
159263158.0,10.0,ЦАО,222.5,,5,8,2019,True,False,3.3,4,https://www.cian.ru/sale/flat/274789013/,False,715789.4741573033
63000000.0,5.0,СЗАО,99.3,34.8,9,15,2023,True,False,3.25,4,https://www.cian.ru/sale/flat/295873970/,False,634441.0876132931
67810000.0,9.0,СВАО,169.1,,27,27,2022,True,False,,4,https://www.cian.ru/sale/flat/294554136/,False,401005.3222945003
35460018.0,10.0,ЮЗАО,152.2,71.4,2,2,2023,True,True,2.8,4,https://www.cian.ru/sale/flat/297413644/,False,232983.0354796321
27281980.0,5.0,ЗАО,92.2,,9,25,2021,True,False,2.63,4,https://www.cian.ru/sale/flat/299449788/,False,295900.0
74653941.0,7.0,ЮАО,129.3,74.0,32,40,2023,True,False,3.15,4,https://www.cian.ru/sale/flat/293203859/,False,577370.0
245500000.0,6.0,ЦАО,136.0,,19,21,2023,True,False,,4,https://www.cian.ru/sale/flat/292308486/,False,1805147.0588235294
40063560.0,8.0,САО,113.1,71.6,26,35,2023,True,False,3.1,4,https://www.cian.ru/sale/flat/298334701/,False,354231.299734748
40548707.0,15.0,ЮЗАО,160.5,40.5,21,21,2023,True,False,2.99,4,https://www.cian.ru/sale/flat/296862790/,False,252639.91900311527
52679547.0,5.0,СЗАО,111.6,51.9,11,20,2023,True,False,2.85,4,https://www.cian.ru/sale/flat/299067135/,False,472038.95161290327
186192428.0,12.0,ЦАО,162.3,50.4,15,17,2022,True,False,3.6,4,https://www.cian.ru/sale/flat/285243994/,False,1147211.5095502157
25333027.0,10.0,ЗАО,92.3,,9,25,2021,True,False,2.63,4,https://www.cian.ru/sale/flat/299449818/,False,274463.99783315277
141739202.0,14.0,ЦАО,128.2,104.0,66,67,2023,True,False,3.05,4,https://www.cian.ru/sale/flat/284503827/,False,1105610.0
55501000.0,9.0,СВАО,136.7,,27,27,2022,True,False,,4,https://www.cian.ru/sale/flat/294554130/,False,406005.8522311632
39949508.0,23.0,ЮЗАО,165.6,62.9,21,21,2023,True,False,2.99,4,https://www.cian.ru/sale/flat/296862789/,False,241240.99033816427
37331749.0,11.0,СЗАО,109.7,59.6,2,20,2023,True,False,2.85,4,https://www.cian.ru/sale/flat/289732534/,False,340307.6481312671
48657600.0,11.0,ЮЗАО,98.1,,24,34,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/300800760/,False,496000.0
53578900.0,24.0,ЮАО,109.1,55.3,6,16,2023,True,False,3.15,4,https://www.cian.ru/sale/flat/294639078/,False,491098.9917506875
19280443.0,16.0,САО,85.7,48.2,5,14,2023,True,False,2.84,4,https://www.cian.ru/sale/flat/297033464/,False,224975.99766627772
236105925.0,14.0,ЦАО,162.3,133.0,65,67,2023,True,False,3.05,4,https://www.cian.ru/sale/flat/284503887/,False,1454750.0
53006200.0,12.0,СВАО,107.3,80.5,34,37,2024,True,False,3.0,4,https://www.cian.ru/sale/flat/279448978/,False,494000.0
47660280.0,5.0,ЮЗАО,102.1,,19,34,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/301047102/,False,466800.0
69999990.0,13.0,ЮЗАО,162.3,90.8,4,32,2021,True,False,3.1,4,https://www.cian.ru/sale/flat/264100282/,False,431299.99999999994
231523500.0,5.0,ЗАО,149.37,,8,9,2021,True,False,,4,https://www.cian.ru/sale/flat/258945661/,False,1550000.0
52025537.0,6.0,ЗАО,96.8,47.3,17,28,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334292/,False,537453.8946280992
38665705.0,12.0,СЗАО,82.7,38.1,3,33,2023,True,False,2.9,4,https://www.cian.ru/sale/flat/296774483/,False,467541.7775090689
347734754.0,2.0,ЦАО,281.51,77.1,6,7,2022,True,False,3.5,4,https://www.cian.ru/sale/flat/298333739/,False,1235248.3179993606
57448380.0,10.0,ЗАО,127.38,88.8,24,24,2021,True,False,2.95,4,https://www.cian.ru/sale/flat/290887878/,False,451000.0
32715700.0,4.0,ЗАО,95.8,60.5,19,29,2022,True,True,3.0,4,https://www.cian.ru/sale/flat/289516334/,False,341500.0
56572045.0,17.0,ЮАО,100.24,45.9,28,28,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/299093562/,False,564365.9716679968
71564104.0,4.0,ЦАО,119.2,71.6,18,22,2022,True,False,3.25,4,https://www.cian.ru/sale/flat/300887715/,False,600370.0
65954432.0,8.0,ЮЗАО,137.6,,22,25,2024,True,False,3.17,4,https://www.cian.ru/sale/flat/294842886/,False,479320.0
19678335.0,6.0,САО,101.3,62.1,5,15,2023,True,False,2.84,4,https://www.cian.ru/sale/flat/297033401/,False,194257.99605133268
47697617.0,10.0,ЗАО,125.18,82.2,29,29,2023,True,False,3.3,4,https://www.cian.ru/sale/flat/297986192/,False,381032.2495606327
38732684.0,17.0,ЮВАО,99.3,54.4,19,30,2024,True,False,2.87,4,https://www.cian.ru/sale/flat/300575246/,False,390057.24068479356
193467552.0,12.0,ЦАО,178.1,43.1,14,17,2022,True,False,3.6,4,https://www.cian.ru/sale/flat/285243997/,False,1086286.0864682763
65000000.0,18.0,ЗАО,122.0,,20,36,2024,True,False,,4,https://www.cian.ru/sale/flat/300484947/,False,532786.8852459016
35582265.0,4.0,ЗАО,110.9,63.3,11,12,2022,True,True,3.0,4,https://www.cian.ru/sale/flat/286250298/,False,320850.0
57980208.0,5.0,ЮАО,126.11,81.7,26,26,2023,True,False,2.87,4,https://www.cian.ru/sale/flat/289090596/,False,459759.0040440885
101894074.0,20.0,ЮАО,142.04,74.9,46,46,2023,True,False,4.18,4,https://www.cian.ru/sale/flat/299093554/,False,717361.827654182
63391680.0,10.0,ЗАО,146.74,100.7,24,24,2021,True,False,2.95,4,https://www.cian.ru/sale/flat/289309643/,False,432000.0
46304360.0,6.0,ЗАО,93.2,43.6,2,28,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334262/,False,496827.8969957081
66545614.0,9.0,ЦАО,143.5,,18,30,2020,True,False,3.2,4,https://www.cian.ru/sale/flat/300285594/,False,463732.5017421603
96288928.0,22.0,ЮАО,136.39,66.5,1,1,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/288867469/,False,705982.3154190191
51000000.0,7.0,ЮАО,100.8,60.0,9,22,2023,True,False,,4,https://www.cian.ru/sale/flat/291917483/,False,505952.38095238095
96600000.0,12.0,ЗАО,193.2,112.4,21,21,2020,True,True,3.3,4,https://www.cian.ru/sale/flat/271161275/,False,500000.00000000006
48726508.0,9.0,ЗАО,100.2,54.2,7,15,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334395/,False,486292.49500998005
60617646.0,23.0,ЮАО,129.7,68.7,3,11,2024,True,False,3.1,4,https://www.cian.ru/sale/flat/299319064/,False,467368.12644564384
37867200.0,9.0,СЗАО,117.6,,4,48,2022,True,True,3.1,4,https://www.cian.ru/sale/flat/299805146/,False,322000.0
37061335.0,7.0,САО,107.4,75.3,2,8,2023,True,False,3.25,4,https://www.cian.ru/sale/flat/298334644/,False,345077.6070763501
56000000.0,5.0,ЗАО,98.07,39.0,12,14,2023,True,False,3.13,4,https://www.cian.ru/sale/flat/298568723/,False,571020.6995003569
110530000.0,27.0,ЗАО,167.5,72.5,13,13,2023,True,False,3.13,4,https://www.cian.ru/sale/flat/296278075/,False,659880.5970149253
107235000.0,5.0,СЗАО,149.0,82.6,5,8,2023,True,False,3.25,4,https://www.cian.ru/sale/flat/300159762/,False,719697.9865771813
306625000.0,8.0,ЦАО,223.0,,13,13,2013,True,True,3.15,4,https://www.cian.ru/sale/flat/297286598/,False,1375000.0
50962200.0,21.0,ЮЗАО,94.2,,28,42,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/300800475/,False,541000.0
50284439.0,6.0,ЗАО,106.3,59.3,6,28,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334233/,False,473042.69990592665
67011840.0,16.0,СЗАО,110.8,74.0,19,23,2023,True,False,3.15,4,https://www.cian.ru/sale/flat/297642477/,False,604800.0
80529800.0,11.0,СЗАО,122.2,67.9,21,21,2023,True,False,3.1,4,https://www.cian.ru/sale/flat/299168007/,False,659000.0
42280840.0,5.0,ЮЗАО,88.9,,27,34,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/301068513/,False,475599.99999999994
43768290.0,9.0,ЗАО,115.41,82.0,26,29,2023,True,False,3.3,4,https://www.cian.ru/sale/flat/297986145/,False,379241.74681570055
70985200.0,11.0,СЗАО,124.1,50.1,18,21,2023,True,False,3.1,4,https://www.cian.ru/sale/flat/299167970/,False,572000.0
75450000.0,13.0,САО,119.0,54.8,8,12,2023,True,False,3.02,4,https://www.cian.ru/sale/flat/300954739/,False,634033.6134453781
39584600.0,4.0,ВАО,105.25,,1,29,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/298378515/,False,376100.71258907364
329423325.0,9.0,ЦАО,231.0,,20,21,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/272819951/,False,1426075.0
69108000.0,,СЗАО,97.5,63.0,28,29,2023,True,False,3.15,4,https://www.cian.ru/sale/flat/289786227/,False,708800.0
216728693.0,1.0,ЦАО,232.5,153.4,75,85,2015,True,True,,4,https://www.cian.ru/sale/flat/288136859/,False,932166.4215053763
64764098.0,4.0,ЦАО,105.9,64.7,19,22,2022,True,False,3.25,4,https://www.cian.ru/sale/flat/298576251/,False,611558.999055713
45966010.0,9.0,ЗАО,129.76,82.6,29,30,2023,True,False,3.3,4,https://www.cian.ru/sale/flat/297984127/,False,354238.67139334156
43000000.0,8.0,ЗАО,97.2,,14,25,2024,True,False,2.65,4,https://www.cian.ru/sale/flat/300754108/,False,442386.83127572015
54204855.0,6.0,ЗАО,106.8,51.6,10,28,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334225/,False,507536.09550561797
35423560.0,8.0,САО,91.1,59.9,26,35,2023,True,False,3.1,4,https://www.cian.ru/sale/flat/298334760/,False,388842.59055982437
38800000.0,6.0,ЗАО,97.6,68.2,30,56,2024,True,False,3.15,4,https://www.cian.ru/sale/flat/300437395/,False,397540.9836065574
15768716.0,6.0,САО,62.9,37.9,3,15,2023,True,False,2.84,4,https://www.cian.ru/sale/flat/299656016/,False,250695.0079491256
458259200.0,14.0,ЦАО,296.8,,3,8,2023,True,False,3.2,4,https://www.cian.ru/sale/flat/294641869/,False,1544000.0
39492363.0,7.0,САО,119.8,76.9,2,8,2023,True,False,3.25,4,https://www.cian.ru/sale/flat/298334654/,False,329652.44574290485
270982535.0,1.0,ЦАО,294.6,203.7,76,85,2015,True,True,,4,https://www.cian.ru/sale/flat/299938863/,False,919832.0943652409
54023883.0,12.0,СЗАО,86.54,37.5,2,32,2023,True,False,4.3,4,https://www.cian.ru/sale/flat/300689261/,False,624264.8832909637
226600000.0,,СЗАО,236.7,69.2,1,3,2023,True,True,3.1,4,https://www.cian.ru/sale/flat/300415728/,False,957329.9535276722
189811432.0,11.0,ЦАО,189.3,,2,7,2022,True,True,3.4,4,https://www.cian.ru/sale/flat/294508972/,False,1002701.7010036978
38074939.0,7.0,САО,110.8,66.4,2,8,2023,True,False,3.25,4,https://www.cian.ru/sale/flat/298334668/,False,343636.63357400725
272285755.0,1.0,ЦАО,292.1,198.6,75,85,2015,True,True,,4,https://www.cian.ru/sale/flat/291360020/,False,932166.2273194111
57333827.0,7.0,ЮАО,114.7,75.7,27,40,2023,True,False,3.15,4,https://www.cian.ru/sale/flat/293203905/,False,499858.99738448125
55620985.0,17.0,ЮАО,99.43,45.4,25,28,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/299093565/,False,559398.4209996982
115302000.0,19.0,СВАО,174.7,131.0,32,32,2023,True,False,5.85,4,https://www.cian.ru/sale/flat/298604109/,False,660000.0
30620400.0,4.0,ЗАО,94.8,60.5,11,29,2022,True,True,3.0,4,https://www.cian.ru/sale/flat/286713653/,False,323000.0
478932289.0,12.0,ЦАО,278.0,69.8,17,17,2022,True,False,4.5,4,https://www.cian.ru/sale/flat/280543695/,False,1722778.0179856115
67800000.0,18.0,СЗАО,131.1,,20,21,2023,True,False,,4,https://www.cian.ru/sale/flat/297760200/,False,517162.47139588103
52598808.0,5.0,ЮЗАО,124.4,,21,25,2024,True,False,3.17,4,https://www.cian.ru/sale/flat/294550010/,False,422820.0
67593955.0,10.0,ЗАО,148.07,105.1,24,24,2021,True,False,2.95,4,https://www.cian.ru/sale/flat/276788269/,False,456500.0
36167338.0,2.0,ВАО,99.36,76.2,1,20,2024,True,False,,4,https://www.cian.ru/sale/flat/297151034/,False,364002.999194847
51504000.0,14.0,ЮЗАО,139.2,,19,23,2022,True,False,,4,https://www.cian.ru/sale/flat/283750191/,False,370000.00000000006
67000000.0,18.0,ЗАО,125.0,76.8,15,20,2024,True,False,3.2,4,https://www.cian.ru/sale/flat/296524128/,False,536000.0
40500000.0,8.0,ЦАО,82.2,40.0,13,33,2023,True,False,2.9,4,https://www.cian.ru/sale/flat/298324727/,False,492700.7299270073
214729050.0,12.0,САО,197.0,,40,41,2023,True,False,3.1,4,https://www.cian.ru/sale/flat/301041540/,False,1089995.1776649747
256542000.0,14.0,ЦАО,169.0,138.7,65,67,2023,True,False,3.05,4,https://www.cian.ru/sale/flat/284503899/,False,1518000.0
111215000.0,12.0,СВАО,171.1,128.3,35,37,2024,True,False,4.1,4,https://www.cian.ru/sale/flat/300463315/,False,650000.0
30224242.0,10.0,САО,122.2,,10,10,2024,True,True,3.1,4,https://www.cian.ru/sale/flat/300282124/,False,247334.2225859247
118000000.0,14.0,ЦАО,120.9,97.8,57,67,2023,True,False,3.05,4,https://www.cian.ru/sale/flat/295206400/,False,976013.2340777501
51165641.0,9.0,ЗАО,103.2,53.8,15,15,2022,True,False,3.4,4,https://www.cian.ru/sale/flat/298334403/,False,495791.0949612403
72998000.0,12.0,СЗАО,129.2,70.0,20,21,2023,True,False,3.1,4,https://www.cian.ru/sale/flat/299168063/,False,565000.0
33944456.0,5.0,ЮАО,97.24,63.2,2,5,2023,True,False,2.87,4,https://www.cian.ru/sale/flat/295828406/,False,349079.14438502677
36600000.0,5.0,ЮАО,96.37,63.2,3,5,2023,True,False,2.87,4,https://www.cian.ru/sale/flat/293289984/,False,379786.24053128564
42353550.0,4.0,ЗАО,123.3,72.9,21,29,2022,True,True,3.0,4,https://www.cian.ru/sale/flat/286250528/,False,343500.0
70090220.0,20.0,ЮАО,137.52,66.3,27,46,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/299093555/,False,509672.9203025014
100082519.0,22.0,ЮАО,155.04,79.1,1,1,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/301052498/,False,645527.0833333334
205692000.0,3.0,ЦАО,224.8,,50,66,2020,True,True,3.9,4,https://www.cian.ru/sale/flat/298051568/,False,915000.0
198555773.0,12.0,ЦАО,177.0,59.7,15,17,2022,True,False,3.6,4,https://www.cian.ru/sale/flat/285243993/,False,1121784.0282485876
227332000.0,17.0,ЗАО,162.38,,8,14,2024,True,False,,4,https://www.cian.ru/sale/flat/289786573/,False,1400000.0
35485181.0,9.0,ЗАО,98.34,62.7,21,30,2023,True,False,3.3,4,https://www.cian.ru/sale/flat/297984163/,False,360841.783607891
63400823.0,7.0,ЮАО,114.4,75.7,32,40,2023,True,False,3.15,4,https://www.cian.ru/sale/flat/293539858/,False,554202.9982517483
53321754.0,6.0,ЗАО,105.4,58.0,8,28,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334349/,False,505898.99430740037
45269400.0,12.0,СВАО,108.3,81.2,13,37,2024,True,False,3.0,4,https://www.cian.ru/sale/flat/298603455/,False,418000.0
56649789.0,10.0,СЗАО,123.3,69.2,26,26,2022,True,False,3.02,4,https://www.cian.ru/sale/flat/297129051/,False,459446.78832116787
64404508.0,8.0,ЮЗАО,135.8,,21,25,2024,True,False,3.17,4,https://www.cian.ru/sale/flat/300451832/,False,474259.99999999994
16059038.0,6.0,САО,68.3,35.6,6,15,2023,True,False,2.84,4,https://www.cian.ru/sale/flat/299656059/,False,235125.00732064422
35503300.0,10.0,ЮЗАО,151.4,61.6,1,2,2023,True,True,2.8,4,https://www.cian.ru/sale/flat/297413652/,False,234500.0
18963034.0,16.0,САО,89.6,52.0,4,14,2023,True,False,2.84,4,https://www.cian.ru/sale/flat/297032899/,False,211641.00446428574
41856080.0,5.0,ЗАО,114.8,,13,14,2023,True,False,3.1,4,https://www.cian.ru/sale/flat/290241485/,False,364600.0
55000000.0,12.0,ЗАО,121.0,,7,17,2023,True,False,2.8,4,https://www.cian.ru/sale/flat/298805457/,False,454545.45454545453
58411680.0,25.0,ЮВАО,123.9,35.8,14,26,2023,True,False,3.1,4,https://www.cian.ru/sale/flat/298028575/,False,471442.1307506053
457135000.0,7.0,ЦАО,247.1,,21,21,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/276810420/,False,1850000.0
55777000.0,14.0,ЮЗАО,134.7,,17,23,2022,True,False,,4,https://www.cian.ru/sale/flat/283750509/,False,414083.14773570903
599445000.0,7.0,ЦАО,363.3,190.3,21,21,2023,True,False,,4,https://www.cian.ru/sale/flat/283545627/,False,1650000.0
51584345.0,6.0,ЗАО,105.9,58.0,7,28,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334342/,False,487104.2965061378
48223003.0,10.0,ЗАО,103.0,53.9,2,28,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334117/,False,468184.4951456311
40938547.0,4.0,ЮЗАО,159.7,,23,23,2023,True,False,2.99,4,https://www.cian.ru/sale/flat/297569209/,False,256346.56856606138
42351088.0,10.0,ЗАО,116.11,69.3,30,30,2023,True,False,3.3,4,https://www.cian.ru/sale/flat/297984371/,False,364749.70286797005
34000000.0,8.0,ЮВАО,114.0,,14,16,2023,True,True,,4,https://www.cian.ru/sale/flat/296588298/,False,298245.6140350877
64817232.0,10.0,ЗАО,143.29,89.1,24,24,2021,True,False,2.95,4,https://www.cian.ru/sale/flat/289309640/,False,452350.00348942704
46750090.0,5.0,СЗАО,110.9,51.9,20,20,2023,True,False,2.85,4,https://www.cian.ru/sale/flat/295023244/,False,421551.75834084756
37041877.0,8.0,САО,100.4,65.2,26,35,2023,True,False,3.1,4,https://www.cian.ru/sale/flat/298334764/,False,368942.9980079681
55801770.0,10.0,ЗАО,100.5,54.3,11,28,2022,True,False,3.4,4,https://www.cian.ru/sale/flat/298334150/,False,555241.4925373135
233164800.0,14.0,ЦАО,153.6,125.6,65,67,2023,True,False,3.05,4,https://www.cian.ru/sale/flat/284503885/,False,1518000.0
903406350.0,9.0,ЦАО,460.1,,21,21,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/272290927/,False,1963500.0
58497000.0,11.0,СЗАО,114.7,,9,21,2022,True,True,3.0,4,https://www.cian.ru/sale/flat/299220699/,False,510000.0
226600000.0,,СЗАО,237.9,68.7,1,3,2023,True,True,3.1,4,https://www.cian.ru/sale/flat/300415710/,False,952501.0508617066
120000000.0,14.0,ЦАО,120.1,97.1,52,67,2023,True,False,3.05,4,https://www.cian.ru/sale/flat/296401065/,False,999167.3605328893
34755337.0,10.0,ЗАО,95.34,62.0,10,30,2023,True,False,3.3,4,https://www.cian.ru/sale/flat/297984334/,False,364540.9796517726
145566606.0,11.0,САО,131.9,,39,40,2021,True,False,3.1,4,https://www.cian.ru/sale/flat/301041560/,False,1103613.3889310083
32749223.0,9.0,ЗАО,93.64,69.7,22,30,2023,True,False,3.3,4,https://www.cian.ru/sale/flat/297984298/,False,349735.40153780434
440510000.0,7.0,ЦАО,248.0,,20,21,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/270887982/,False,1776250.0
64575410.0,9.0,ЦАО,156.4,,8,30,2020,True,False,3.2,4,https://www.cian.ru/sale/flat/300285584/,False,412886.2531969309
96169560.0,7.0,СЗАО,149.2,61.5,3,21,2023,True,False,3.23,4,https://www.cian.ru/sale/flat/296760315/,False,644568.0965147454
45190740.0,5.0,ЮЗАО,93.1,,30,34,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/300800772/,False,485400.00000000006
41194092.0,4.0,ЮАО,97.1,61.4,3,19,2024,True,False,,4,https://www.cian.ru/sale/flat/269373168/,False,424243.9958805356
30869025.0,4.0,ЗАО,93.5,60.6,11,12,2022,True,True,3.0,4,https://www.cian.ru/sale/flat/289516350/,False,330150.0
46731480.0,4.0,ЮАО,97.8,61.4,3,19,2024,True,False,,4,https://www.cian.ru/sale/flat/258097986/,False,477826.9938650307
46117927.0,10.0,ЗАО,122.71,80.4,26,29,2023,True,False,3.3,4,https://www.cian.ru/sale/flat/297986183/,False,375828.5958764567
62544720.0,21.0,ЮЗАО,123.9,,39,42,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/300800483/,False,504800.0
67000000.0,18.0,ЗАО,123.0,76.8,15,20,2024,True,False,3.2,4,https://www.cian.ru/sale/flat/300943913/,False,544715.4471544715
102316445.0,11.0,САО,132.1,,22,41,2021,True,False,3.1,4,https://www.cian.ru/sale/flat/301041418/,False,774537.8122634368
21349732.0,16.0,САО,109.8,70.0,8,15,2023,True,False,2.84,4,https://www.cian.ru/sale/flat/297033138/,False,194442.00364298726
51061106.0,10.0,ЗАО,96.9,52.1,14,28,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334037/,False,526946.3983488132
45823834.0,10.0,ЗАО,134.39,73.5,29,29,2023,True,False,3.3,4,https://www.cian.ru/sale/flat/299583586/,False,340976.51610982965
328184010.0,9.0,ЦАО,234.3,,18,21,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/270042550/,False,1400700.0
155950000.0,15.0,ЗАО,197.4,65.9,14,14,2023,True,False,3.0,4,https://www.cian.ru/sale/flat/296277556/,False,790020.2634245188
29734040.0,10.0,САО,119.7,,8,10,2024,True,True,3.1,4,https://www.cian.ru/sale/flat/300282121/,False,248404.6783625731
723197400.0,14.0,ЦАО,458.3,,8,8,2023,True,False,3.2,4,https://www.cian.ru/sale/flat/294775310/,False,1578000.0
38924165.0,17.0,ЮВАО,99.5,54.4,21,30,2024,True,False,2.87,4,https://www.cian.ru/sale/flat/300575247/,False,391197.63819095475
49856500.0,,ЦАО,113.69,53.9,8,14,2019,True,False,3.1,4,https://www.cian.ru/sale/flat/293376105/,False,438530.21373911516
49812523.0,6.0,ЗАО,107.0,54.8,5,28,2022,True,False,3.12,4,https://www.cian.ru/sale/flat/298334313/,False,465537.5981308411
107235000.0,6.0,СЗАО,149.9,82.6,5,8,2023,True,False,3.25,4,https://www.cian.ru/sale/flat/299660843/,False,715376.9179452969
45188021.0,12.0,СЗАО,83.6,38.1,16,33,2023,True,False,2.9,4,https://www.cian.ru/sale/flat/297460664/,False,540526.5669856459
29504877.0,6.0,САО,86.1,,3,33,2024,True,True,2.7,4,https://www.cian.ru/sale/flat/297322993/,False,342681.49825783976
